word_count,character_count,average_word_length,sentence_count,average_sentence_length,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,difficult_words,difficult_word_ratio,grade,source
159,1025,5.339622641509434,5,31.8,19.593000000000046,17.979333333333333,21.6,18.669449996058646,49,0.3081761006289308,18.225,arxiv
126,914,6.158730158730159,6,21.0,-5.168433333333297,19.155800000000003,22.733333333333334,18.946978176291534,52,0.4126984126984127,18.77,arxiv
168,1045,5.125,8,21.0,36.403472222222234,13.212438271604942,16.741975308641976,15.078166124597352,48,0.2857142857142857,14.2,arxiv
224,1278,4.379464285714286,13,17.23076923076923,65.19243314625291,8.618884120171675,11.461076262793,11.661520659325951,37,0.16517857142857142,8.5,fineweb-edu
120,801,5.541666666666667,4,30.0,13.160131578947386,18.503947368421056,21.224561403508773,18.243605946275583,43,0.35833333333333334,17.81,arxiv
101,603,4.732673267326732,6,16.833333333333332,50.703622112211235,10.369059405940593,12.277887788778878,12.457975602129121,31,0.3069306930693069,10.366666666666667,wikipedia-en
45,249,4.288888888888889,3,15.0,69.88905797101451,7.320434782608697,8.742028985507247,8.841846274778883,10,0.2222222222222222,7.225,wikipedia-en
145,723,3.703448275862069,12,12.083333333333334,85.52395983213432,4.208075539568345,4.9211031175059965,6.42735559955562,9,0.06206896551724138,4.348888888888888,tinystories
195,1286,5.446153846153846,9,21.666666666666668,24.353541666666672,15.162291666666668,17.7,15.903189008614273,67,0.3435897435897436,15.6,arxiv
111,589,4.1441441441441444,11,10.090909090909092,92.17651105651106,2.9094185094185114,4.396723996723997,6.980632752743321,7,0.06306306306306306,4.35,tinystories
88,480,4.375,5,17.6,75.40158620689657,7.0649655172413794,9.258850574712644,8.841846274778883,14,0.1590909090909091,8.21,fineweb-edu
103,688,5.330097087378641,5,20.6,37.6642941176471,13.073843137254904,14.43450980392157,14.554592549557764,33,0.32038834951456313,13.975,arxiv
134,888,5.552238805970149,7,19.142857142857142,25.545000000000016,14.380952380952383,18.14891774891775,16.26309291913925,43,0.3208955223880597,15.1,arxiv
92,653,6.021739130434782,4,23.0,8.036057692307708,17.790192307692312,21.40769230769231,19.032712561301913,32,0.34782608695652173,19.05,arxiv
63,352,4.412698412698413,4,15.75,66.33875,7.981249999999999,8.9,8.841846274778883,10,0.15873015873015872,8.0,wikipedia-en
62,409,5.532258064516129,3,20.666666666666668,23.931092896174903,14.972786885245903,17.969398907103823,15.903189008614273,25,0.4032258064516129,15.325,arxiv
78,433,4.410256410256411,4,19.5,55.82775000000001,10.130500000000001,13.366666666666667,13.023866798666859,18,0.23076923076923078,9.575,wikipedia-en
269,1848,5.676579925650557,9,29.88888888888889,12.737931034482784,18.68704980842912,21.714942528735634,18.83193753551143,88,0.3271375464684015,18.3,arxiv
190,970,3.8842105263157896,16,11.875,94.53796290106953,2.9766811497326238,4.888903743315509,5.985473137389441,13,0.06842105263157895,4.613888888888889,tinystories
103,547,3.912621359223301,13,7.923076923076923,99.27200304645852,1.342970297029705,3.1076923076923078,3.1291,10,0.0970873786407767,2.973076923076923,tinystories
176,894,3.965909090909091,13,13.538461538461538,83.0173251748252,5.0434090909090905,5.642657342657343,6.67199483983844,6,0.03409090909090909,5.3875,tinystories
246,1565,5.203252032520325,13,18.923076923076923,34.93539399624768,13.087560975609758,16.512320200125078,14.879552855430394,73,0.2967479674796748,13.265,arxiv
253,1369,4.229249011857707,16,15.8125,72.53562500000002,7.02375,9.770000000000001,9.978442167317969,21,0.08300395256916997,7.325,fineweb-edu
62,414,5.596774193548387,3,20.666666666666668,16.65833333333336,16.070000000000004,17.944086021505377,16.32212239822248,25,0.4032258064516129,15.516666666666666,wikipedia-en
89,546,4.415730337078652,11,8.090909090909092,81.08575157515754,4.230513051305131,5.652925292529253,7.686295010490155,17,0.19101123595505617,4.04,fineweb-edu
187,1322,5.839572192513369,11,17.0,21.1877272727273,14.549922630560928,19.60232108317215,16.691746362846608,75,0.40106951871657753,15.4,fineweb-edu
212,1445,5.60377358490566,7,30.285714285714285,11.6164285714286,19.09190476190476,23.61904761904762,19.993109309769725,68,0.32075471698113206,19.515,arxiv
90,480,3.933333333333333,12,7.5,85.4825,3.1994444444444454,3.0,6.42735559955562,5,0.05555555555555555,3.0,tinystories
169,935,3.8165680473372783,19,8.894736842105264,90.16517293233083,2.97124812030075,4.8270676691729335,6.339386263674447,16,0.09467455621301775,4.135,tinystories
245,1697,5.2,8,30.625,25.08331367924532,17.9898820754717,21.702830188679247,18.511140095513987,59,0.24081632653061225,17.935000000000002,arxiv
174,1045,4.862068965517241,9,19.333333333333332,55.44959770114943,10.328160919540231,12.33103448275862,12.060818386365153,38,0.21839080459770116,10.666666666666668,fineweb-edu
103,551,4.165048543689321,14,7.357142857142857,102.44711165048545,0.7977323162274601,2.942857142857143,3.1291,7,0.06796116504854369,2.78,tinystories
122,612,3.860655737704918,9,13.555555555555555,87.61368227731865,4.378953168044077,5.708356290174472,5.033348758259628,6,0.04918032786885246,4.845000000000001,tinystories
129,674,3.7286821705426356,15,8.6,97.53346666666667,1.7256,3.653333333333334,5.2151,4,0.031007751937984496,2.99,tinystories
219,1434,5.310502283105023,9,24.333333333333332,20.76262910798124,16.24281690140845,18.48075117370892,16.594172100314452,58,0.2648401826484018,15.15,arxiv
114,594,3.8333333333333335,10,11.4,93.54603097345132,3.0187699115044246,4.873982300884957,5.683917801722854,5,0.043859649122807015,4.04,tinystories
248,1595,5.32258064516129,10,24.8,25.65712396694218,15.692628099173557,17.11801652892562,15.774802946060372,67,0.2701612903225806,15.2,arxiv
59,355,4.864406779661017,3,19.666666666666668,38.43235632183911,12.701724137931034,15.319540229885058,14.06817628641468,18,0.3050847457627119,12.2,arxiv
145,1007,5.875862068965517,5,29.0,4.103608695652184,19.543565217391308,24.6631884057971,20.829396946661657,57,0.3931034482758621,18.85,arxiv
127,737,4.433070866141732,8,15.875,64.28307729007636,8.361135496183206,10.21412213740458,10.125756701596842,32,0.25196850393700787,8.34,fineweb-edu
167,1014,4.437125748502994,13,12.846153846153847,70.449174903309,6.853743016759779,8.63618392780404,9.661875296680812,30,0.17964071856287425,7.75,fineweb-edu
95,675,6.031578947368421,4,23.75,-2.337943548387045,19.361370967741937,24.353763440860217,20.027631371098494,43,0.45263157894736844,18.8075,arxiv
127,839,5.338582677165355,4,31.75,17.421850000000006,18.592700000000004,22.740000000000002,19.53771442962202,39,0.30708661417322836,18.105,arxiv
178,1312,6.241573033707865,7,25.428571428571427,-2.026145251396656,19.89458898643257,23.859856344772545,20.130776976110326,72,0.4044943820224719,19.285,arxiv
97,630,5.309278350515464,6,16.166666666666668,31.97,12.775000000000002,15.15,14.06817628641468,34,0.35051546391752575,12.3,arxiv
280,1483,4.025,45,6.222222222222222,98.27303168872844,1.0814247894103524,2.895435218612114,5.2151,11,0.039285714285714285,2.4475,tinystories
59,358,4.661016949152542,4,14.75,50.55733870967745,10.058225806451613,11.361290322580645,11.698219412168324,12,0.2033898305084746,8.84,wikipedia-en
125,907,6.168,4,31.25,-5.95673780487806,21.72932926829269,25.95853658536586,22.076135915942103,49,0.392,21.315,arxiv
187,981,4.117647058823529,14,13.357142857142858,83.34274064171123,4.952975553857907,5.556760886172651,6.18269132825596,10,0.053475935828877004,5.41,tinystories
102,760,5.931372549019608,4,25.5,1.7865537383177923,19.65558411214953,22.288785046728975,19.287186520377343,35,0.3431372549019608,19.700000000000003,arxiv
226,1458,5.084070796460177,13,17.384615384615383,42.27277194171472,11.701057268722465,14.561707895628599,13.875232112747142,71,0.3141592920353982,12.685,arxiv
182,951,3.9835164835164836,14,13.0,89.98175824175826,3.9382417582417624,5.2,5.288315135182226,5,0.027472527472527472,5.0600000000000005,tinystories
56,339,4.839285714285714,3,18.666666666666668,56.4561904761905,10.02214285714286,12.466666666666669,11.855464076750408,13,0.23214285714285715,11.433333333333334,wikipedia-en
216,1172,4.199074074074074,20,10.8,78.86372465437789,4.9548640552995415,6.367649769585253,7.554174236665414,24,0.1111111111111111,5.436111111111112,fineweb-edu
133,809,4.894736842105263,6,22.166666666666668,45.18103689567431,12.381488549618325,13.618829516539442,13.023866798666859,36,0.2706766917293233,12.3,wikipedia-en
102,652,5.088235294117647,5,20.4,45.473572815534,12.034291262135927,14.45359223300971,13.968273953766033,24,0.23529411764705882,13.05,wikipedia-en
148,1015,5.702702702702703,5,29.6,2.5622941176470704,19.65917647058824,22.35058823529412,19.287186520377343,45,0.30405405405405406,19.065,arxiv
64,403,4.59375,6,10.666666666666666,60.84190476190477,7.671428571428571,10.380952380952381,11.855464076750408,18,0.28125,7.17,wikipedia-en
115,607,3.991304347826087,15,7.666666666666667,94.48415789473685,1.9687368421052653,3.04,4.604124745555138,4,0.034782608695652174,2.87,tinystories
338,1839,4.275147928994083,22,15.363636363636363,72.02422394678496,6.9172283813747235,8.646563192904656,9.573946990214175,51,0.15088757396449703,7.685,fineweb-edu
86,517,4.4186046511627906,6,14.333333333333334,66.09048245614038,7.974473684210526,10.964912280701755,10.864195022040775,20,0.23255813953488372,7.915,wikipedia-en
124,629,3.846774193548387,13,9.538461538461538,99.5905583126551,1.7380645161290325,3.8153846153846156,5.369823440869386,4,0.03225806451612903,3.6031818181818185,tinystories
181,1140,4.801104972375691,8,22.625,34.69372023809524,14.28935846560847,17.703968253968252,16.061879428645646,41,0.2265193370165746,14.1,arxiv
150,789,3.993333333333333,24,6.25,98.33219938478749,1.0862835570469827,2.7517897091722596,5.148860815047168,8,0.05333333333333334,2.2694117647058825,tinystories
23,135,4.739130434782608,1,23.0,40.4914285714286,12.828571428571426,12.20952380952381,11.20814326018867,11,0.4782608695652174,12.6,wikipedia-en
60,328,4.05,4,15.0,76.48314516129035,6.442096774193548,8.135483870967743,8.841846274778883,13,0.21666666666666667,7.045,wikipedia-en
144,789,4.305555555555555,11,13.090909090909092,84.27272727272728,4.757121212121216,6.903030303030303,8.00094639256281,12,0.08333333333333333,6.315,tinystories
191,1203,5.115183246073299,8,23.875,40.76366904145081,13.566936528497411,16.282124352331607,14.731742533061166,46,0.24083769633507854,12.585,wikipedia-en
113,661,4.327433628318584,5,22.6,53.469758620689674,11.564896551724143,14.797241379310345,13.348371206891418,27,0.23893805309734514,12.0,arxiv
133,676,3.8646616541353382,14,9.5,88.95136363636367,3.1947186147186137,3.771428571428572,4.65589566412798,6,0.045112781954887216,3.305,tinystories
199,1431,6.100502512562814,6,33.166666666666664,4.109149395509519,20.677279792746116,23.851122625215893,20.425298281703412,60,0.3015075376884422,20.425,arxiv
69,433,5.159420289855072,3,23.0,37.695024875621925,13.549850746268657,17.888557213930348,16.32212239822248,21,0.30434782608695654,13.955,arxiv
190,1277,5.636842105263158,6,31.666666666666668,4.254868421052635,19.74605263157895,22.394152046783628,19.287186520377343,56,0.29473684210526313,19.31,arxiv
320,1996,5.096875,16,20.0,43.79961084905662,12.087665094339624,14.994025157232706,14.005844860021309,90,0.28125,13.02,fineweb-edu
126,650,3.9523809523809526,17,7.411764705882353,88.37656470588236,2.759247058823533,2.9411764705882355,7.5105763829236425,6,0.047619047619047616,3.0157142857142856,tinystories
105,608,4.685714285714286,6,17.5,41.39659090909092,11.584393939393944,13.064646464646467,12.745084868956482,31,0.29523809523809524,11.175,wikipedia-en
176,1075,4.948863636363637,11,16.0,46.14212987012988,10.775688311688313,13.449350649350649,13.172668634160413,52,0.29545454545454547,11.185,fineweb-edu
275,1747,4.821818181818182,8,34.375,22.280563212927774,18.31870247148289,20.906653992395437,17.553077303434723,71,0.2581818181818182,17.0,arxiv
133,967,6.052631578947368,5,26.6,-3.071923076923042,20.146923076923077,23.630769230769232,20.075844112070616,48,0.3609022556390977,19.815,arxiv
86,555,5.372093023255814,4,21.5,20.214583333333337,15.470462962962966,16.001234567901236,15.579741850924794,24,0.27906976744186046,15.2375,arxiv
128,647,3.921875,12,10.666666666666666,78.49888333333337,4.8980999999999995,4.806666666666667,6.42735559955562,11,0.0859375,4.38,tinystories
176,908,3.9943181818181817,14,12.571428571428571,83.99886363636367,4.666266233766233,5.255844155844156,6.18269132825596,7,0.03977272727272727,4.7,tinystories
158,1051,5.455696202531645,5,31.6,20.10676623376625,18.10641558441559,21.410909090909094,18.669449996058646,50,0.31645569620253167,18.045,arxiv
255,1708,5.352941176470588,11,23.181818181818183,30.067616407982285,14.621249076127125,17.888543976348853,16.24694786949722,88,0.34509803921568627,16.105,arxiv
212,1091,4.018867924528302,15,14.133333333333333,76.11467623604466,6.1042870813397165,5.764720893141946,7.03164865440522,11,0.05188679245283019,5.675,tinystories
162,1128,5.91358024691358,7,23.142857142857142,10.441455696202581,17.410325497287527,22.446292947558774,19.287186520377343,62,0.38271604938271603,18.33,arxiv
132,683,3.878787878787879,11,12.0,91.91784090909093,3.3294318181818205,5.904545454545455,6.980632752743321,5,0.03787878787878788,4.695,tinystories
229,1158,3.7598253275109172,32,7.15625,91.94749155405407,2.1579673423423458,2.9551801801801805,5.602791699666715,10,0.043668122270742356,2.66,tinystories
98,592,4.938775510204081,6,16.333333333333332,54.36810137457047,9.692319587628866,11.827491408934709,11.855464076750408,23,0.23469387755102042,10.65,wikipedia-en
179,1278,6.033519553072626,8,22.375,8.575454545454562,17.528636363636362,21.3,18.243605946275583,76,0.4245810055865922,18.48,arxiv
50,309,4.7,3,16.666666666666668,66.71030303030307,8.509090909090908,10.969696969696969,11.20814326018867,11,0.22,9.55,wikipedia-en
70,498,6.057142857142857,3,23.333333333333332,10.325952380952401,17.615714285714287,23.04761904761905,19.287186520377343,27,0.38571428571428573,18.03,arxiv
106,645,4.528301886792453,8,13.25,65.97246128318585,7.56653761061947,9.543805309734514,10.125756701596842,26,0.24528301886792453,7.83,wikipedia-en
264,1900,6.03030303030303,9,29.333333333333332,6.035085470085505,19.59435897435898,23.24786324786325,19.946969662950774,85,0.32196969696969696,19.005,fineweb-edu
60,409,5.65,3,20.0,22.54420765027325,15.166229508196722,18.62513661202186,16.728156217252725,19,0.31666666666666665,15.565,arxiv
98,608,5.142857142857143,5,19.6,37.131628865979394,12.899711340206185,17.244536082474227,15.381575749822971,25,0.25510204081632654,13.11,arxiv
161,952,4.813664596273292,7,23.0,56.081886792452835,11.079892183288411,13.362443845462714,13.023866798666859,33,0.20496894409937888,11.825,wikipedia-en
117,737,5.068376068376068,6,19.5,32.14000000000004,13.745000000000001,16.666666666666668,15.021129683784007,36,0.3076923076923077,12.65,wikipedia-en
213,1112,4.112676056338028,17,12.529411764705882,79.48247899159665,5.241932773109244,6.274509803921569,8.313332769828598,15,0.07042253521126761,5.797499999999999,tinystories
267,1688,5.067415730337078,15,17.8,52.76946964064436,10.35418587360595,12.823890954151176,12.457975602129121,74,0.27715355805243447,12.035,fineweb-edu
199,1052,4.165829145728643,12,16.583333333333332,79.04512772194308,6.3538819095477415,7.437353433835845,8.841846274778883,10,0.05025125628140704,7.220000000000001,tinystories
57,322,4.333333333333333,5,11.4,60.20084210526318,7.694596491228072,9.472280701754386,11.20814326018867,14,0.24561403508771928,6.945,wikipedia-en
68,452,5.25,4,17.0,12.350887096774244,15.387258064516129,19.103225806451615,16.218646115125612,24,0.35294117647058826,16.09,arxiv
90,610,5.633333333333334,4,22.5,13.845058139534899,16.669418604651167,22.088372093023256,18.511140095513987,36,0.4,17.75,arxiv
278,1910,5.744604316546763,8,34.75,2.627520756457585,21.308334870848707,24.177306273062733,20.503739492662863,87,0.3129496402877698,19.75,arxiv
181,1190,5.259668508287293,8,22.625,36.17117748618787,13.834854972375691,15.458839779005524,14.37465228746014,55,0.30386740331491713,13.64,arxiv
104,532,3.855769230769231,13,8.0,96.94453323375656,1.705825242718447,3.1692307692307695,5.873414542411695,0,0.0,2.9934615384615384,tinystories
153,810,4.150326797385621,11,13.909090909090908,76.5996256684492,6.030623885918004,6.3479500891265594,9.095868883498916,18,0.11764705882352941,6.27,tinystories
121,793,5.471074380165289,4,30.25,12.867663043478274,18.60684782608696,22.282608695652176,19.53771442962202,40,0.3305785123966942,18.625,arxiv
21,115,4.0476190476190474,2,10.5,71.29178571428572,5.92404761904762,8.009523809523811,8.841846274778883,5,0.23809523809523808,4.225,wikipedia-en
130,798,4.938461538461539,7,18.571428571428573,56.9495454545455,10.000649350649354,12.694372294372295,12.28987398476788,33,0.25384615384615383,11.38,fineweb-edu
236,1653,5.932203389830509,7,33.714285714285715,-5.990752212389367,22.11558786346397,25.303666245259166,21.19438992294339,87,0.3686440677966102,20.515,arxiv
261,1527,4.555555555555555,11,23.727272727272727,63.02353725222149,10.476247436773757,12.379494190020507,11.20814326018867,48,0.1839080459770115,10.89,wikipedia-en
153,979,5.287581699346405,5,30.6,25.882891891891887,17.00264864864865,20.21837837837838,17.58133193835471,40,0.26143790849673204,16.55,arxiv
57,347,4.947368421052632,3,19.0,27.68446540880504,13.786792452830191,16.877987421383647,15.021129683784007,22,0.38596491228070173,13.39,wikipedia-en
121,655,4.264462809917355,9,13.444444444444445,79.09166666666668,5.540000000000003,7.0,8.515128840125781,11,0.09090909090909091,6.045,tinystories
191,1256,5.486910994764398,8,23.875,24.475173429319398,15.776747382198955,18.136387434554972,16.373557378465907,55,0.2879581151832461,15.0,arxiv
243,1656,5.448559670781893,9,27.0,20.071940867906562,16.89121602288984,19.282594182165,16.99224021665606,80,0.3292181069958848,16.854999999999997,arxiv
136,721,4.0661764705882355,12,11.333333333333334,82.61625000000004,4.530833333333334,5.981481481481482,8.59863814320734,15,0.11029411764705882,4.66,tinystories
185,1080,4.718918918918919,12,15.416666666666666,56.82838114754102,9.12143442622951,11.127322404371586,11.038039088145766,35,0.1891891891891892,9.978333333333332,fineweb-edu
182,1142,5.137362637362638,9,20.22222222222222,39.42500000000004,12.728888888888893,14.222222222222223,14.232682905230785,45,0.24725274725274726,13.145,fineweb-edu
178,1174,5.404494382022472,10,17.8,34.117896648044706,12.947424581005588,15.204692737430168,14.975302809339372,53,0.29775280898876405,13.86,fineweb-edu
122,776,4.991803278688525,6,20.333333333333332,48.54857142857145,11.704761904761906,13.796825396825398,12.745084868956482,31,0.2540983606557377,11.535,wikipedia-en
331,1837,4.438066465256798,19,17.42105263157895,72.98789473684212,7.367631578947371,8.856482670089859,9.134995656068206,49,0.14803625377643503,8.565000000000001,fineweb-edu
70,483,5.557142857142857,3,23.333333333333332,24.33727699530519,15.744225352112679,18.48075117370892,16.32212239822248,28,0.4,15.735,arxiv
150,758,3.82,14,10.714285714285714,80.51225524475525,4.566998001998005,7.442357642357642,8.634040054169528,11,0.07333333333333333,4.113636363636363,tinystories
222,1510,5.576576576576577,9,24.666666666666668,22.281246857717463,16.251825037707395,18.69100050276521,17.122413403193683,74,0.3333333333333333,15.945,arxiv
108,713,5.546296296296297,4,27.0,5.739824766355184,19.10418224299065,21.541121495327104,18.7741,35,0.32407407407407407,18.5,wikipedia-en
266,1657,5.071428571428571,14,19.0,48.908465250965264,11.033494208494211,14.813127413127413,13.925175675911131,68,0.2556390977443609,13.36,fineweb-edu
83,596,6.048192771084337,5,16.6,10.74755555555555,15.78479012345679,19.319506172839507,16.887214914478655,30,0.3614457831325301,16.28,arxiv
128,728,3.7734375,20,6.4,95.1303627819549,1.6425977443609021,3.5622556390977445,5.341637118332708,10,0.078125,2.847142857142857,tinystories
130,982,5.746153846153846,7,18.571428571428573,23.407692307692344,15.06945054945055,17.96163836163836,16.084390811093357,48,0.36923076923076925,14.685,arxiv
185,1191,5.221621621621622,7,26.428571428571427,27.477413793103466,15.601986863711002,17.758949096880134,16.26309291913925,59,0.31891891891891894,15.605,arxiv
132,812,4.742424242424242,8,16.5,56.51736061151081,9.692724820143887,11.266546762589929,12.602617957971052,30,0.22727272727272727,9.97,wikipedia-en
227,1554,5.594713656387666,7,32.42857142857143,8.353440366972507,19.83094364351245,24.934207077326345,21.06488796707856,75,0.3303964757709251,19.98,arxiv
249,1295,3.8674698795180724,36,6.916666666666667,96.4329155420603,1.5133636977058025,2.906387764282501,5.033348758259628,15,0.060240963855421686,2.547142857142857,tinystories
245,1613,5.444897959183673,11,22.272727272727273,25.271569900687552,15.109526355996945,18.57051184110008,16.691746362846608,80,0.32653061224489793,15.965,arxiv
192,1142,4.802083333333333,10,19.2,57.8419761904762,9.886820105820107,13.274285714285714,13.023866798666859,49,0.2552083333333333,11.585,fineweb-edu
325,1970,4.796923076923077,19,17.105263157894736,59.144086687306526,9.233188854489164,11.753560371517029,11.520995432342353,82,0.2523076923076923,10.67,fineweb-edu
110,728,5.545454545454546,5,22.0,9.464294117647086,17.007176470588238,20.31686274509804,17.58133193835471,41,0.37272727272727274,17.25,arxiv
123,638,4.040650406504065,9,13.666666666666666,83.60235772357724,4.993658536585368,6.117073170731707,7.793537801064561,12,0.0975609756097561,5.592499999999999,tinystories
145,983,5.655172413793103,5,29.0,3.2923816793893366,19.308916030534352,22.388396946564885,19.287186520377343,49,0.33793103448275863,19.725,arxiv
170,1178,5.829411764705882,5,34.0,-5.089090909090885,22.167272727272728,26.29090909090909,22.58601270474327,63,0.37058823529411766,20.93,arxiv
223,1397,5.165919282511211,15,14.866666666666667,52.718405405405434,9.582900900900906,12.586666666666668,12.340626583579944,56,0.25112107623318386,10.866666666666667,fineweb-edu
58,366,4.931034482758621,3,19.333333333333332,38.43235632183911,12.701724137931034,14.629885057471265,15.021129683784007,18,0.3103448275862069,12.416666666666668,wikipedia-en
54,306,4.12962962962963,5,10.8,66.13768421052632,6.8665263157894785,10.174035087719298,10.793553405168563,13,0.24074074074074073,5.625,wikipedia-en
99,561,4.4646464646464645,6,16.5,69.13134488448847,7.798762376237622,11.881848184818482,11.538034831475386,15,0.15151515151515152,8.5,fineweb-edu
28,184,4.5,2,14.0,53.120000000000005,9.825,11.4,13.023866798666859,9,0.32142857142857145,8.65,wikipedia-en
337,1936,4.623145400593472,15,22.466666666666665,55.229809523809564,11.004729483282677,12.420749746707195,12.221763196225844,67,0.19881305637982197,11.2,fineweb-edu
41,288,5.317073170731708,3,13.666666666666666,42.30210144927537,11.16826086956522,11.35072463768116,13.5591,15,0.36585365853658536,11.22,wikipedia-en
129,667,3.9147286821705425,11,11.727272727272727,87.86754473872585,3.8717823908375095,4.618181818181818,4.851557810540191,7,0.05426356589147287,4.609999999999999,tinystories
48,322,5.645833333333333,3,16.0,28.444999999999993,13.26666666666667,15.56666666666667,14.06817628641468,18,0.375,13.75,arxiv
325,1793,4.350769230769231,26,12.5,73.95570080226523,6.058895705521476,7.101274185936763,8.502166056373571,46,0.14153846153846153,6.115,fineweb-edu
182,986,4.21978021978022,14,13.0,79.666091160221,5.35932517758485,7.160378847671666,7.70948699238394,21,0.11538461538461539,6.140000000000001,tinystories
212,1269,4.8584905660377355,12,17.666666666666668,45.84952804107428,11.232428909952606,12.720537124802528,13.295006501635747,42,0.19811320754716982,10.95,fineweb-edu
145,970,5.489655172413793,5,29.0,15.012000000000029,18.171120567375883,22.627517730496454,19.287186520377343,47,0.32413793103448274,18.82,arxiv
96,502,4.104166666666667,7,13.714285714285714,71.19282608695653,6.594409937888198,8.300621118012423,9.236282656511921,21,0.21875,6.155,wikipedia-en
102,625,4.8431372549019605,6,17.0,39.33033333333336,11.914000000000001,14.26666666666667,13.5591,23,0.22549019607843138,11.79,arxiv
223,1425,5.260089686098655,7,31.857142857142858,14.95068807339453,18.910760157273923,22.181913499344695,18.848423458724294,68,0.30493273542600896,18.3,arxiv
138,736,4.094202898550725,12,11.5,87.266847826087,3.944275362318841,5.179710144927537,7.168621630094336,9,0.06521739130434782,4.89,tinystories
109,637,4.6880733944954125,5,21.8,63.494333333333344,9.76918518518519,11.973333333333336,11.20814326018867,24,0.22018348623853212,10.63,fineweb-edu
223,1691,6.273542600896861,8,27.875,-1.109728260869531,20.556413043478262,24.369565217391305,20.503739492662863,76,0.34080717488789236,19.28,fineweb-edu
112,575,3.9107142857142856,13,8.615384615384615,90.70359667359669,2.7291891891891886,3.4153846153846157,5.873414542411695,0,0.0,3.3666666666666663,tinystories
189,1177,5.116402116402116,6,31.5,21.077543859649126,18.186315789473685,21.50877192982456,18.7741,54,0.2857142857142857,18.5,arxiv
287,1830,5.2125435540069684,12,23.916666666666668,31.036432567726735,14.789125441696118,16.500471142520613,15.796290986955235,88,0.30662020905923343,14.265,fineweb-edu
368,1932,4.0978260869565215,27,13.62962962962963,76.44616402116402,5.816984126984128,6.8994708994709,8.28583001469385,36,0.09782608695652174,6.757142857142857,fineweb-edu
179,1160,5.122905027932961,6,29.833333333333332,14.11932489451479,17.83189873417722,20.65991561181435,17.879347455551382,55,0.30726256983240224,18.005,arxiv
237,1586,5.565400843881856,8,29.625,15.739375000000024,18.361569148936173,22.643617021276597,19.53771442962202,68,0.2869198312236287,18.575,arxiv
89,617,5.786516853932584,5,17.8,11.222275862068983,16.016689655172417,19.833563218390807,16.647925096878797,42,0.47191011235955055,16.0,arxiv
231,1261,4.354978354978355,13,17.76923076923077,65.37845154845157,8.554718614718617,11.090376290376291,11.362043627235082,28,0.12121212121212122,8.666666666666668,fineweb-edu
144,744,4.0,11,13.090909090909092,85.96727272727276,4.49818181818182,5.759440559440559,7.348242739294969,10,0.06944444444444445,5.105,tinystories
53,329,4.811320754716981,3,17.666666666666668,54.404848484848515,10.225454545454546,10.969696969696969,10.504223727775692,13,0.24528301886792453,10.896666666666668,wikipedia-en
19,151,5.7368421052631575,1,19.0,20.34857142857146,15.638095238095236,17.923809523809524,17.122413403193683,9,0.47368421052631576,15.76,wikipedia-en
77,452,4.324675324675325,4,19.25,55.00067073170732,10.680609756097564,12.102439024390245,12.161744961471694,18,0.23376623376623376,10.125,wikipedia-en
143,898,5.146853146853147,5,28.6,26.863461538461564,15.971538461538465,16.861538461538462,15.112257680678326,40,0.27972027972027974,15.69,wikipedia-en
163,1055,5.288343558282208,8,20.375,41.10347222222222,12.556882716049387,14.272839506172842,13.81666964889586,47,0.2883435582822086,13.0,fineweb-edu
205,1390,5.287804878048781,7,29.285714285714285,25.657500000000027,16.49464285714286,19.09642857142857,16.613394197324528,65,0.3170731707317073,16.675,arxiv
87,555,5.0344827586206895,5,17.4,47.201586206896565,10.99829885057471,14.776091954022988,13.662883650711645,30,0.3448275862068966,12.555,arxiv
141,927,5.48936170212766,5,28.2,16.212000000000018,18.003744680851067,21.2090780141844,18.243605946275583,51,0.3617021276595745,18.025,arxiv
309,1849,4.773462783171521,19,16.263157894736842,63.017215125191655,8.509913132345428,10.129858627150401,10.30751831280988,69,0.22330097087378642,9.9,fineweb-edu
125,792,5.264,6,20.833333333333332,31.95920731707318,13.894430894308943,17.30569105691057,15.688483145680365,40,0.32,14.25,arxiv
110,680,5.081818181818182,5,22.0,28.88681132075473,14.496867924528303,17.536603773584904,15.6451,46,0.41818181818181815,14.3,arxiv
161,997,5.0,8,20.125,58.57750000000004,10.057500000000001,12.0,11.45678717892309,38,0.2360248447204969,11.695,wikipedia-en
169,888,4.076923076923077,11,15.363636363636363,73.34237373737376,6.688204264870933,7.8662177328844,8.575989854853784,31,0.1834319526627219,7.085,fineweb-edu
90,551,5.066666666666666,5,18.0,37.62867415730338,12.432898876404494,15.659325842696632,14.265292616868656,25,0.2777777777777778,12.09,arxiv
125,772,5.08,6,20.833333333333332,39.190000000000026,12.76166666666667,14.0,13.023866798666859,43,0.344,12.965,wikipedia-en
128,669,4.0,12,10.666666666666666,90.1763812335958,3.3107283464566954,4.233333333333333,5.46131890053228,5,0.0390625,4.02,tinystories
207,1371,5.106280193236715,12,17.25,35.62639438943896,12.4720297029703,15.842244224422442,14.554592549557764,70,0.33816425120772947,14.0,arxiv
204,1080,4.186274509803922,13,15.692307692307692,79.29671466464572,6.078325123152709,8.216597195907541,9.265573868473778,20,0.09803921568627451,6.665,tinystories
